"post_id","post_url","type","date","timestamp","tags","note_count","reblog_key","text","word_count","char_count","sentence_count","avg_sentence_length","paragraph_count","vader_compound","vader_pos","vader_neg","vader_neu","sentiment_intensity","question_count","exclaim_count","quote_count","dialogue_ratio","first_person","first_person_ratio","uppercase_ratio","dt","hour","dayofweek","year","month","log_notes"
636595352778227712,"https://humansofnyarchive.com/post/636595352778227712/we-will-rebuild-her-at-5-am-this-morning-i","photo","2020-12-04 17:57:17 GMT",1607104637,"",940,"C9fnU7fX","WE WILL REBUILD HER. At 5 AM this morning I dropped Stephanie off at the prestigious Hospital for Special Surgery. A few hours later she went under anesthesia for a complete hip replacement. She was nervous but in good spirits. I am happy to report that I have just gotten off the phone with Dr. Peter Sculco, who in addition to being one of the best surgeons in his field, is also ‘pretty hot’, according to Stephanie. Dr. Sculco is happy to report that the surgery ‘went great.’ Her pain should be greatly relieved, and he expects her to be walking again soon. Stephanie had been unable to stand for several months. And it had gotten to the point where she couldn’t roll over a crack in the sidewalk without screaming in pain. So the situation was critical. Since Stephanie had no insurance, this intervention was made entirely possible through your contributions. You have bought her another chance at life. Stephanie wanted me to say that she loves you all, and that as soon as she gets home, she is going to ‘burn a white candle’ in your honor.",189,1049,15,12.6,1,0.9881,0.19,0.051,0.759,0.9881,0,0,0,0.0,5,0.026455026455026454,0.04003813155386082,"2020-12-04 17:57:17",17,4,2020,12,6.846943139585379
636591254104309760,"https://humansofnyarchive.com/post/636591254104309760/from-the-outside-i-was-a-great-student-i","photo","2020-12-04 16:52:09 GMT",1607100729,"",1658,"XTaJUCHp","“From the outside I was a great student. I participated in everything: sports, music, you name it. Plus I’d gotten ‘straight A’s’ since elementary school. But there was a side of me that I kept hidden. Even as a kid, I’d been good at being sneaky, if I took some cookies from the cupboard, I’d put the package back exactly like it was. When I grew older, the behaviors became riskier. I started partying and being promiscuous. With each encounter I’d get a rush of dopamine, but I’d end up feeling lower than when I began. Self-worth is something that I always struggled with. My depression got so bad in high school that I began to self-harm. I even went so far as to write out a suicide note in my journal. But I was so good at hiding that nobody ever knew. I seemed like a happy kid. My parents never saw anything that couldn’t be dismissed as teenage angst. And my marching band instructor even nicknamed me ‘Smiley.’ But there were small signs. On my worst days I’d put my headphones on during class, and lay my head on the desk. Then there was a time in British Literature class when we were given a poetry assignment, and I wrote about drowning. Our teacher’s name was Mrs. Hunt. She was the nurturing type. And she always treated us like adults. The day after I wrote the poem, she pulled me aside after class. ‘Should I be worried?’ she asked. I lied, of course, and said that I was fine. But then she asked me again, and I broke down. ‘I think I have depression,’ I told her. She didn’t blink an eye. She asked permission to send my parents an email. She let me read the whole thing, and I told her to send it. Later that night my parents initiated a conversation about my mental health. It was the first time we’d really spoken about it. A few days later we found a professional and I began taking medication. I’ve come so far since writing that poem. I graduated with two degrees. I’ve gotten married. And I’m about to begin my Master’s in Education. I’m hoping to become the same kind of teacher as Mrs. Hunt. When I needed it most, she recognized my cries for help. She handled them with grace. And I’m not sure if I’d still be here if it wasn’t for her.”",409,2169,43,9.511627906976743,1,-0.5598,0.101,0.107,0.792,0.5598,1,0,2,0.004889975550122249,59,0.14425427872860636,0.03550023052097741,"2020-12-04 16:52:09",16,4,2020,12,7.413970290190444
635959848321859584,"https://humansofnyarchive.com/post/635959848321859584/77-mickeys-memorial-was-well-attended-there","photo","2020-11-27 17:36:13 GMT",1606498573,"",846,"BBGK5GSt","(7/7) “Mickey’s memorial was well attended. There had been an article about his death in the newspaper, and the art critic had written: ‘The palms aren’t swaying quite as much as they used to.’ I walked through the crowd at his service, greeting everyone, and thanking them for coming. One of the attendees was the woman who’d commissioned Mickey’s final mural, who happened to be on the board of the Austin Museum of Art. Even in his death, I couldn’t stop promoting him. So I asked her: ‘Wouldn’t it be wonderful if the museum hosted a memorial show?’ I think I put the poor woman on the spot. But she promised to look into it, and called me the next day to tell me they’d found an available room. Mickey’s show ran for a week. His paintings looked so beautiful on the walls. It felt like his work was finally where it had always belonged. There was only one last thing that I wanted to do. And it took me forever, because I couldn’t remember the name of the place. I just kept googling all the details that I could remember: Puerto Vallarta, guesthouse, Silver. Until it finally came up, and I booked myself a room. I took the trip alone. To be there with Mickey. The guesthouse was on a little cobblestone road. It was next to a small alley, with a little gate, and a thousand little steps leading down to the ocean. The first thing I did when I got to my room was open the doors to the balcony. And the view stopped me in my tracks: the ocean was framed by two giant palms. It was the mural from the basement. Mickey had been here before, with Michael. During that magical time when they were madly in love. And nobody had heard of something called AIDS. They had sat on this same balcony. And I felt with all my soul that they were with me once again. Mickey gave an interview once, and I have an audio recording of this. The woman asked him: ‘Why do you only paint palm trees?’ He let out a laugh, and said: ‘Because they’re phalluses.’ But then he grew serious. And he said: ‘Palms represent life to me. If you see one on the beach, there’s coconuts. And if you see one in the desert, there’s an oasis. Because wherever there is a palm, there is life.”",408,2160,35,11.657142857142857,1,0.952,0.072,0.045,0.882,0.952,2,0,2,0.004901960784313725,24,0.058823529411764705,0.02962962962962963,"2020-11-27 17:36:13",17,4,2020,11,6.741700694652055
635959209013526528,"https://humansofnyarchive.com/post/635959209013526528/67-mickey-had-always-been-a-bit-of-a-miracle","photo","2020-11-27 17:26:03 GMT",1606497963,"",564,"hCFX9WGa","(6/7) “Mickey had always been a bit of a miracle. He’d lived with HIV for so long that the doctors were studying him. He used to come back smiling from every appointment, and tell me there was nothing to report. One time I asked to go with him, just to see for myself. They ran a routine test that day to see if the medication was damaging his organs. And the results showed that his liver was failing. The specialist said he had 48 hours to live. I sobbed all night in the parking garage. But Mickey told me not to worry: ‘I’ve got to finish that mural,’ he said. ‘So I’m going to get out of here.’ And he was right. He somehow recovered and they let him come home. He worked on the mural every day. I showered him with gifts during this time. I got him a set of nice towels. And I put a lemon tree in his living room, so that his whole apartment smelled like lemons. He kept promising that we’d go to Puerto Vallarta, but I think both of us knew it would never happen. When he finally finished the mural, it looked amazing. But Mickey had grown so weak. I was at his apartment every day: drawing his bath, fixing his meals, making sure he took his medication. He decided to go to hospice on the day I changed his diaper for the first time. I told him that he’d just be there for a few weeks. Just long enough to build up a little strength, so that he could come home. It was the only time I ever lied to him. He was given a nice little room with a view of the garden. And he held on for two more weeks. The last thing he did was apologize. He could barely speak, but he said: ‘I’m so sorry, Robert. I know how hard this will be. Because I remember when Michael died.’ I told him not to worry. Because grief was such a small price to pay for our friendship. At the very end his eyes were wide open. He kept staring at the ceiling, like he was seeing something. And even though he never said it, I know it was Michael. Michael was up there, saying: ‘Don’t be scared. It’s time to come here.’ Finally Mickey closed his eyes. And he started taking these long breaths. With long pauses. And the pauses kept getting longer. Until he took one last deep breath, and he didn’t breathe out.”",428,2183,42,10.19047619047619,1,0.9601,0.095,0.059,0.846,0.9601,0,0,2,0.004672897196261682,22,0.0514018691588785,0.029317453046266605,"2020-11-27 17:26:03",17,4,2020,11,6.336825731146441
635958607700164608,"https://humansofnyarchive.com/post/635958607700164608/57-selling-that-painting-was-the-spark-that","photo","2020-11-27 17:16:30 GMT",1606497390,"",370,"hYG4YwfW","(5/7) “Selling that painting was the spark that Mickey needed. It was nice to make a little bit of money. But more than that, it was proof that people valued his work. From that moment on he painted nothing but palm trees. It became an obsession. He’d buy wooden doors from Lowe’s, sand them down, and create these vertical panels. On each one he’d paint a giant palm tree. And they became a little bit of a thing in Austin. People loved those panels. They had a mood, a vibe. They took you to a faraway place. And Mickey couldn’t make them fast enough. It didn’t hurt that I was promoting him tirelessly. I was doing some interior design work at the time. And whenever I got a new client, I’d push a painting on them. Mickey grew more confident as his work began to sell. I made him cut his hair. I bought him wire-framed glasses so that you could see his beautiful eyes. We even got him a car, not a new car, but a nice Volvo station wagon. It brought me so much joy to finally see him enjoying a bit of security. We must have sold sixty paintings over the next few years. And the prices kept getting higher and higher. Some of the nicer palm panels were going for thousands of dollars. I still didn’t take a commission, but Mickey would buy me little things. He’d take me to shows. We’d stay in a nice hotel one night. And every time he sold a painting, we’d go out for dinner at a place called Jeffrey’s. It was our little ritual. Each of us would get a glass of champagne, and I’d drink both of them. Toward the end of 2000 we toasted his biggest commission yet. He’d just been hired to paint a mural on the ceiling of a woman’s home. And this wasn’t just any woman, it was a board member of The Austin Museum of Art. Both of us felt like Mickey’s time had come. The pay was five figures. And it seemed like he was finally being noticed by the art world. I drank a whole bottle of champagne that night. And Mickey promised that as soon as he finished, we were going to take a trip to Puerto Vallarta. He wanted to show me the guesthouse where he lived with Michael. He even called up Silver and told her we were coming.”",411,2125,39,10.538461538461538,1,0.9957,0.146,0.026,0.828,0.9957,0,0,2,0.004866180048661801,23,0.05596107055961071,0.02823529411764706,"2020-11-27 17:16:30",17,4,2020,11,5.916202062607435
635958022875824128,"https://humansofnyarchive.com/post/635958022875824128/47-mickey-once-had-dreams-of-being-a-fine","photo","2020-11-27 17:07:12 GMT",1606496832,"",331,"blPjdXel","(4/7) “Mickey once had dreams of being a fine artist. He’d moved to New York during his early thirties. He’d rented a hippie artist studio in The Village, and he found a bit of success. At one point he designed the set for a play called ‘Now The Revolution,’ which was featured on the cover of Life Magazine. Mickey was always so proud of that, but his paintings never attracted much interest. He said it was more about who you knew, and less about what you made. Eventually he got worn down by the scene and moved back to Austin. He painted occasionally over the next twenty years, but he was never very serious about it. And when Michael passed away, he lost any remaining ambition that he had left. He’d sleep late every morning. During the day he’d drink coffee, and smoke cigarettes, and visit with friends. He squeaked out a living by doing faux marble finishing. And he really had a talent for it. People would knock on his finishes to see if they were marble. But I always thought he was wasting his potential. He would spend his days getting bossed around by interior designers: ‘Do this,’ ‘Do that.’ Sometimes he wouldn’t even get paid. But he never seemed to care, as long as he had enough to pay the rent. I was the one who cared. I was always ambitious on his behalf. From the moment I first saw his portfolio in that Italian restaurant, I knew that he belonged in a museum. Or at least a gallery. And I wanted that for him. Not only because his art was beautiful, but because he saved my fucking life. I wanted to give something back. So I offered to represent him. I didn’t even want a commission. I convinced a local coffee shop to let us put on a show, and I gathered all the paintings I could find in his apartment. There wasn’t much, because Mickey had given away most of his work. But we did find a few. There was one piece with some guys playing water polo. And we included the folding screen with the pyramids. We only sold a single painting, for $300, which was enough to pay the rent. I can’t remember who bought it, but I remember the painting. It was a solitary palm tree.”",394,2099,35,11.257142857142858,1,0.9667,0.1,0.051,0.849,0.9667,0,0,2,0.005076142131979695,19,0.048223350253807105,0.027632205812291567,"2020-11-27 17:07:12",17,4,2020,11,5.805134968916488
635957295315124224,"https://humansofnyarchive.com/post/635957295315124224/37-michael-was-the-love-of-mickeys-life-and","photo","2020-11-27 16:55:38 GMT",1606496138,"",392,"usJWnaET","(3/7) “Michael was the love of Mickey’s life. And it could sometimes feel like he was still living in that little apartment with us, even though he’d been gone for two years. He’d been a brilliant pianist, and his notebooks and cassettes were still piled in the closet. His photos still hung on the wall. And Mickey kept his ashes in a painted box on the dresser. Back in the eighties Austin was much more of a hobo, hippie town, and that’s exactly the kind of couple they had been. They’d go on hikes and swim in the river. They’d visit with friends. And whenever they could afford it, they’d travel. There was one summer when Mickey got hired to do some decorative painting on a guesthouse in Puerto Vallarta, and he brought Michael with him. They spent a magical summer there. It was owned by a woman named Silver, and she gave them a free room overlooking the ocean. Mickey told me that their ultimate dream was to see the pyramids in Egypt. So they saved up for months. They literally made a penny jar. And they were finally able to do it. Mickey and Michael remained as a couple for a few more years. But Mickey was a lot older. He was ready to settle down, and Michael just wasn’t there yet. He wanted his freedom. So they decided to just be friends. It was during this period that they both tested positive for HIV. Mickey was one of the lucky ones. Somehow it stayed dormant in his body for the longest time. But Michael got very sick, very fast. He was one of the ones who disappeared. He moved back in with Mickey until it was time to go to hospice. He slept on the makeshift bed in the living room. And when he grew too weak to get out of bed, Mickey painted the beach from Puerto Vallarta on the wall. Michael held on for a few months. Mickey rarely spoke about what happened during that time, but he never recovered from the trauma. During the months we lived together, people would ask me: ‘What’s going on between the two of you, really?’ Everyone assumed there must be something sexual. But there was never any of that. Not a single moment. Mickey had set up a giant folding screen between our beds. On it he had painted the pyramids of Egypt.”",405,2161,37,10.945945945945946,1,0.9612,0.082,0.034,0.884,0.9612,1,0,2,0.0049382716049382715,5,0.012345679012345678,0.027302174919018974,"2020-11-27 16:55:38",16,4,2020,11,5.973809611869261
635952904817278976,"https://humansofnyarchive.com/post/635952904817278976/27-that-night-my-parents-drove-up-from-baton","photo","2020-11-27 15:45:51 GMT",1606491951,"",638,"xP5u3yeo","(2/7) “That night my parents drove up from Baton Rouge to bring me home, but Mickey talked them out of it. He knew that my parents were one of the reasons for my depression. It wasn’t that they were hateful, but they were filled with fears and judgements. They wanted me to see therapists as a teenager, hoping to ‘fix’ me. And the last time I lived at home, my dad had written out a list of rules on a yellow legal pad. On the very first line he wrote: ‘Lead an acceptable lifestyle.’ And we all knew what that meant. I never found out what Mickey said to them, but somehow he convinced my parents to let me come home with him. He brought me back to his little basement apartment, and for the next few months he nursed me back to health. Mickey focused on me completely. It was reparenting, really. He told me all the things I needed to hear. He’d say: ‘You’re a good person, Robert. And I’m proud of you. And it’s nice having you around.’ It wasn’t anything profound. But these were words that I’d seldom heard from my parents. I remember one night I was feeling especially low, because all my other friends had withdrawn from me. Mickey sat on the edge of my bed and patted me on the shoulder. I began to cry. ‘They just don’t like me,’ I told him. And he said: ‘Don’t worry, Baby Doll. I like you. And I love you.’ That’s the way he was, all the time. He had the most gentle spirit of anyone I’d ever met. He was so giving, and sometimes I was afraid that I was taking too much. There was barely room for the two of us in that basement apartment. I was sleeping on a makeshift bed in the living room, next to a giant mural that Mickey had painted on the wall. It was a beautiful scene from a beach. With bright blue skies, and two giant palm trees. ‘My partner slept in that same bed when he got sick,’ Mickey explained. ‘I painted that mural to remind him of happier times.’”",364,1880,33,11.030303030303031,1,0.9931,0.162,0.056,0.783,0.9931,0,0,2,0.005494505494505495,38,0.1043956043956044,0.02925531914893617,"2020-11-27 15:45:51",15,4,2020,11,6.459904454377535
635938976410288128,"https://humansofnyarchive.com/post/635938976410288128/17-sometimes-ill-visit-mediums-and-almost","photo","2020-11-27 12:04:28 GMT",1606478668,"",923,"JNqv2tx4","(1/7) “Sometimes I’ll visit mediums. And almost always, the first thing they say is: ‘There’s a man here with long, gray hair.’ And I’ll smile. Because his hair was the first thing I noticed about him. I was in my twenties. I’d just moved to Austin, and I’d gotten a gig helping decorate a new Italian restaurant called Romeo’s. Like all Italian restaurants, they wanted a seaside mural on the wall. A friend of mine suggested a local artist named Mickey, so I reached out and invited him to see the space. From the moment Mickey walked in, I was intrigued. He wore faded, ripped 501 jeans. He had the most beautiful blue eyes. And there was that long, flowing gray hair. His portfolio was an absolute mess, just a bunch of loose pictures. But I could tell it was real art. The kind that belonged in a gallery, or a museum. Certainly not on the walls of a cheesy Italian restaurant. We ended up grabbing coffee at a nearby café. I could certainly tell he was gay. And I thought he was very handsome. But neither of us were looking for a relationship at the time. Mickey told me that his partner had recently passed away, and he didn’t plan on falling in love again. So we began a beautiful friendship. I started going over to his apartment three or four times a week. We’d go swimming at Barton Springs. We’d smoke cigarettes and drink coffee. He became the ‘gay dad’ that I never had. I opened up to him about everything. I even told him about my depression, and it didn’t cause him to pull away. Mickey told me that he’d been there before. And he promised me that one day things would get better. But it was a hard thing for me to believe. My depression only seemed to get worse as time went by. Until one night I tried to take my own life in the bathtub. After about an hour I realized I wasn’t going to die. So I called Mickey, and he rushed over to my apartment. We drove in silence all the way to the hospital. I had a towel wrapped around my wrist because I was too ashamed for him to see the wound. But as soon as we reached the hospital, the nurse uncovered my arm. And Mickey passed out on the floor.”",402,2111,39,10.307692307692308,1,0.9567,0.11,0.067,0.823,0.9567,0,0,2,0.004975124378109453,40,0.09950248756218906,0.030791094268119375,"2020-11-27 12:04:28",12,4,2020,11,6.828712071641684
635937070945337344,"https://humansofnyarchive.com/post/635937070945337344/once-again-amazon-is-offering-a-coupon-bringing","photo","2020-11-27 11:34:11 GMT",1606476851,"",108,"nR8HIlQc","Once again Amazon is offering a coupon, bringing ‘Humans’ books down to $14, which is 60% off. I don’t see any other books getting this discount. And I’m not sure why this is happening, or how long it will last. But I’m certainly not too proud to mark the occasion by building a holiday suggestive display in front of a crackling fire. You can find the discount here: https://bit.ly/orderhumans",69,394,5,13.8,1,0.0227,0.101,0.1,0.798,0.0227,0,0,0,0.0,3,0.043478260869565216,0.02284263959390863,"2020-11-27 11:34:11",11,4,2020,11,4.6913478822291435
635936260449599488,"https://humansofnyarchive.com/post/635936260449599488/mom-and-him-are-obsessed-with-each-other-they","photo","2020-11-27 11:21:18 GMT",1606476078,"",1665,"Tun9EeOU","“Mom and him are obsessed with each other. They met when they were eighteen. And they’re always hugging, and kissing, and dancing in the kitchen. So we grew up around a lot of love. But Dad has always been more of the ‘Acts of Service’ type. Every night at 8pm, he’d come to all our bedrooms to collect dishes that needed to be washed. And he always took the morning shift. It was his job to wake us up, and make us breakfast, and pack our lunches for school. He’d use a little brown paper bag, and draw a heart on the front with our name inside. He made thousands of these bags, and they always included a stick figure drawing. It might be a picture of me scoring a soccer goal, or joining a club, or getting a part in a school play. Sometimes it would be an inside joke of some sort. He especially loved to quote Disney movies. Mulan most of all. But we were never embarrassed. Our friends loved the bags too. Everyone loves our dad. When my sister’s friend decided to become a baker, he’s the one who tasted everything she made. And when my best friend got benched on our soccer team, Dad wrote her a letter to build her confidence. That’s how he is with everyone. And he’s still that way, even with everything that’s happened. We began to notice the shaking at the end of last year. Then there started to be long pauses. And difficulty remembering. He was diagnosed with ALS, and the doctors have given him 2 to 5 years to live. He didn’t even cry when he found out. But he’d tear up every time he had to tell another friend or family member. Because he knew how much we’d hurt. It’s such a devastating disease. It’s really painful to watch someone we love so much go through this. He still runs every morning—he wants everyone to know that. But that will go one day. And so will his voice. And so will his hands. I know he’s really scared of that. He doesn’t want to lose his hands, because that’s how he’s always shown his love. When my youngest brother graduated from high school this year, we made my dad his own brown paper bag. We drew a picture of the three of us holding him up. And we wrote our favorite quote from Mulan: “The greatest gift and honor– is having you for a father.”",418,2193,39,10.717948717948717,1,0.9953,0.171,0.072,0.757,0.9953,0,0,3,0.007177033492822967,24,0.05741626794258373,0.022343821249430004,"2020-11-27 11:21:18",11,4,2020,11,7.418180822726788
635847581727162368,"https://humansofnyarchive.com/post/635847581727162368/i-was-raised-by-my-grandmother-and-any-little","photo","2020-11-26 11:51:47 GMT",1606391507,"",1968,"0GwHi942","“I was raised by my grandmother. And any little thing could trigger her. One time I got mad and told her: ‘You’re not my mom.’ I was only six years old. But she put me on an airplane to go live with my mother for a month, who I didn’t even know. My grandfather James had to drop me off at the airport, and both of us were sobbing. But he didn’t have any say in the matter because he wasn’t my biological grandfather. James was my grandmother’s second husband, and she abused him as much as me. He had been given two medals during World War II, which he kept in his dresser, but he wasn’t the ‘alpha male type.’ My grandmother walked all over him. But James was the only source of kindness that I ever had. When my grandparents got divorced, we moved into a small apartment together. He became more of a roommate than a father. During the week he’d go to work. And I’d go to school. Then on Saturday nights we’d get dinner together. There wasn’t much guidance. We didn’t have critical conversations. He was just a nice guy, that was it. James always seemed a bit two-dimensional to me. But right before I graduated high school he was admitted to the hospital with chest pains. And I was fishing around in his wallet for an insurance card, when an old black and white photo fell out. It was a picture of a young man in uniform. I asked James if it was him, and he said: ‘No, that’s Leatherwood.’ He then told me a story about how he’d fallen sick during the war, and a young man named Hilliard Leatherwood had taken his place. Soon afterward Leatherwood was captured by the Germans and executed. My grandfather always felt like it should have been him instead. He felt like he owed Leatherwood a debt, and he’d been carrying that photo for 50 years. For a brief moment I was given a window into a whole different man. One that had lived an entire life before I was born. My grandfather passed away on Thanksgiving Day 2002. He’d been the only adult member of my family that hadn’t rejected me. And without him I don’t know where I’d be today. I keep that picture of Leatherwood with me, to remember the man who saved my grandfather. And to honor how my grandfather saved me.”",409,2173,35,11.685714285714285,1,-0.9559,0.062,0.096,0.842,0.9559,0,0,2,0.004889975550122249,39,0.09535452322738386,0.02945236999539807,"2020-11-26 11:51:47",11,3,2020,11,7.585281078639126
635762433530757120,"https://humansofnyarchive.com/post/635762433530757120/my-mom-said-val-has-something-to-say-to-you-i","photo","2020-11-25 13:18:24 GMT",1606310304,"",1784,"EWKaWrNT","“My mom said: ‘Val has something to say to you.’ I was sitting on the stairwell, crying. And he knew right away that I was pregnant. He didn’t yell. He didn’t say anything. He just started pacing. But I knew what he was thinking: I was eighteen years old, I was his only daughter, and he thought that having a child would ruin my life. When he finally stopped pacing, he told me: you can either get an abortion or leave the house. I knew then that I’d be entirely on my own. I started saving money from each paycheck to spend on clothing and supplies. But I had no idea what I was going to do when the baby came. My father wasn’t speaking to me. There was no eye contact. No nothing. Not that he’d ever been good at expressing his emotions. His mother had died when he was a baby. He’d had a tough life. From the outside like he didn’t care, but my mother told me that he was crying himself to sleep every night. After a few weeks he began to soften. He asked to see the sonogram. It wasn’t exactly a celebration, but at least he asked to see it. On the day of my C-section, dad spent that day drinking alone, which he rarely did. He was pretty drunk by the time I left for the hospital. He didn’t say a thing. My mom just looked at him and shook her head. But I was in the hospital for five days after my son was born, and every day my dad would visit. He’d bring us food. He’d hold my son for hours at a time. And when I came back home, there was a letter waiting for me on my bed. I’ve only read it twice in my life. Because it makes me cry too much. But he apologized for his behavior. And he said that we were going to be fine. My son is eight years old now. And whenever it’s Father’s Day at school, he brings home art for Papa. The two of them are inseparable. They’re always playing something. My son is always giving him hugs, and kisses, and saying ‘I love you.’ And Papa says it back. It’s the only time he ever says it to anyone. With my son he has no choice. It’s not in Papa’s nature to be affectionate. But it’s my son’s nature. He’s so open and natural with his emotions. He’ll give love for no reason at all, and his Papa has no choice but to accept it.”",435,2171,45,9.666666666666666,1,0.9266,0.112,0.098,0.79,0.9266,0,0,2,0.004597701149425287,38,0.08735632183908046,0.02947950253339475,"2020-11-25 13:18:24",13,2,2020,11,7.487173694213739
634962503008419840,"https://humansofnyarchive.com/post/634962503008419840/inbox-you-arent-going-to-believe-the-movie-star","photo","2020-11-16 17:23:50 GMT",1605547430,"",2177,"cbzoSTQe","INBOX: “You aren’t going to believe the movie star stuff that just happened to me. THIS fireman came to this block to check out a fire. He got off the truck and came over and said I know who you are because he saw my story. He asked could I wait until he went in the building with his crew so he could get a picture with me. Then he put his arm around me, it was like the most ACTION I’ve gotten this year. LOL!!!! Post this picture on your site, and then write ‘Tanqueray is so hot, the New York fire dept had to come to see her to put the fire out.’ Everyone will go crazy and you will get a million downloads or whatever. It will be good for your career.”",135,658,9,15.0,1,-0.6381,0.06,0.094,0.846,0.6381,0,4,2,0.014814814814814815,7,0.05185185185185185,0.04711246200607903,"2020-11-16 17:23:50",17,0,2020,11,7.686162303492906
634961465434046464,"https://humansofnyarchive.com/post/634961465434046464/we-were-flying-to-acapulco-on-the-day-after-our","photo","2020-11-16 17:07:21 GMT",1605546441,"",2005,"AejrcFfv","“We were flying to Acapulco on the day after our wedding. There was another couple sitting in front of us, and I pointed them out to my husband because the woman had a huge rock on her finger. Later we saw the same couple at our hotel check-in, so we decided to introduce ourselves. It turned out that they’d also gotten married the day before. The woman introduced herself as Dee, and we hit it off immediately. The four of us ended up spending our entire honeymoon together. There was a lot of alcohol, so it’s kinda a blur. I think we did the cliff diving thing. And I remember Dee getting sunburned so bad that she soaked her feet in the hotel ice bucket. But mainly I just remember a lot of laughing. At the end of the trip, Dee and I agreed to keep in touch. We went on more vacations together. We raised our kids together. Our marriages didn’t last, but our friendship did. It’s been thirty years since Acapulco and we’re closer than we’ve ever been. I probably spoke to her five times yesterday, just about nothing. Every Friday and Saturday we have happy hour on the phone. We usually drink Cosmos, unless we’re drinking wine. Because recently Dee turned me on to white wine. She also got me into Birkenstocks. And birding. But I’m the one that got us into yoga. And body pillows. She still thanks me for the body pillows because they’ve done wonders for her shoulder pain. Last month she came to visit and we took up puzzling together. We did an entire puzzle featuring sixteen different types of succulents, then I took her to Big Lots. Dee’s always been snobby about discount stores, but she left with an eight-pack of hot sauce and an entire set of Christmas placemats. So I think I’ve turned her on to Big Lots. I don’t know, it’s nothing special. But Dee is the closest female friend I’ve ever had. She’s my soulmate. And we’ve both agreed that if neither of us meet a man, we’re going to retire together. We’re going to find a place in Asheville, and hike all day. And have a Cosmo every night. For the longest time we celebrated our anniversaries together on October 8th. But now we celebrate our Friendversary instead, on October 9th, which is the day we met.”",400,2178,36,11.11111111111111,1,0.9864,0.101,0.031,0.868,0.9864,0,0,2,0.005,49,0.1225,0.030303030303030304,"2020-11-16 17:07:21",17,0,2020,11,7.603897968521881
634878616255217664,"https://humansofnyarchive.com/post/634878616255217664/22-when-amanda-came-back-into-my-life-i-tried","photo","2020-11-15 19:10:30 GMT",1605467430,"",786,"gq4UE0MK","(2/2) “When Amanda came back into my life, I tried not to let myself get too excited. Because I knew things were different now. Being in a relationship is hard enough. But being parents is a whole new level of stress, especially for a new couple. Scout was going through a lot of emotions when her mother left, so it was a lot of work. There were some late nights. And she developed attachment issues, so dropping her off at school was heartbreaking. We had lots of doctor’s appointments and therapy appointments. On top of everything else we were paying a mortgage, and trying to send Scout to the best preschool we could afford. Then the pandemic hit and I lost my job. I was afraid it would all be too much. I just kept hoping that the strength of our friendship would carry us through, and the stress of raising Scout wouldn’t divide us. But the opposite happened. It was our love of Scout that brought us together. She’s our glue. Her and Amanda are best friends. To be honest, it’s a very ‘girls vs boys’ situation in our house. They have all kinds of secrets, including a twenty-minute bedtime routine that I have nothing to do with. They sing a Spanish song. And then they do this ‘dream transfer’ thing where they press their foreheads together. Sometimes I feel like they both love each other more than me. And I wouldn’t even say it’s bittersweet. It’s just sweet, for my daughter to have found this person who makes her feel so safe, and so complete. I’ve always known I wanted to marry Amanda. I never had the money for a ring, but we talked about it openly from the very beginning. Her only condition was this: ‘Scout has to be there when you propose.’ Two weeks ago I finally did it. I’d saved up enough for a ring, and I arranged for us to go on a picnic. That morning we dropped Scout off at my parents’ house, just to throw Amanda off the scent. All our friends and family gathered at the park. I even hired some photographers to capture the moment. But it wasn’t quite the surprise that I’d hoped for. Because as soon as she saw us coming, Scout came running over with flowers in her hand. She handed them to Amanda, gave her a big hug, and said: ‘Today’s the day, Mom!’”",408,2190,34,12.0,1,0.9974,0.177,0.035,0.788,0.9974,0,1,2,0.004901960784313725,36,0.08823529411764706,0.026484018264840183,"2020-11-15 19:10:30",19,6,2020,11,6.668228248417403
